content,label
单位通过第三方平台一个饮品红包活动第三方平台开发票平台使用费用红包费用请问两个项目应该发票开具项目确保符合税法相关政策贵司通过第三方平台活动支付平台使用费第三方平台属于贵司提供信息技术服务信息系统增值服务发票开具信息系统增值服务平台使用费红包费用理解应该平台公司收入贵司通过平台公司平台红包发放终端客户实务角度平台公司一般愿意红包费用开票开票属于平台公司销售收入需要缴纳增值税发放出去零散红包不能取得增值税专用发票抵扣进项造成平台公司税负增加描述平台公司愿意贵司红包费用开具发票该笔红包费用认定贵司平台支付服务费价外费用平台使用费一起开具发票一张发票即可,增值税
买手机送给客户企业涉及税费进行帐务处理增值税暂行条例实施细则第四条企业处置资产所得税处理问题通知国税函2008828第二条规定贵司买手机送给企业客户行为视同销售应该缴纳增值税企业所得税应交税费应交增值税销项视同销售手机银行存款应交税费所得税银行存款,综合
销项税额本想交一两万小心网上勾选抵扣发票能够撤消抵扣补救缴税金三系统预警没有确认勾选前撤销确认勾选办法操作咨询税务局不能前台撤销连续三个不交税金系统预警交税不能撤销认证只能填报开票收入提高销项,增值税
企业一家酒店一般纳税人酒店购买大米用于经营供应商大米直接生产者经销商开具3%增值税专用发票201737号文酒店可否抵扣10%财税201737第二条第一项规定简易计税方法3%征收率计算缴纳增值税小规模纳税人取得增值税专用发票增值税专用发票注明金额10%扣除计算进项税额,综合
员工进行质量处罚人以现金形式缴纳工资扣除请问这部分罚款计算税时应该处理税法规定国家地方政府规定比例提取指定金融机构实际缴付住房公积金医疗保险基本失业保险金国家规定扣除计算税前扣除公司员工进行质量处罚放在计算税后发工资扣除,个人所得税
获取申报登录密码所得12申报获取密码路径携带身份证自然人纳税人网上申报申请确认地税大厅获取密码通过海南地税微信公众进行申报微信关注海南地税公众我要办税办税个税12申报初次使用个税12申报纳税人有效身份证件原件复印件填写自然人网上申报专用密码领取主管地税机关办税服务厅服务窗口受理人员申请办理自然人网上自行申报登记通过海南地税APP进行申报下载海南地税APP办税服务办税个税12申报初次使用个税12申报纳税人有效身份证件原件复印件填写自然人网上申报专用密码领取主管地税机关办税服务厅服务窗口受理人员申请办理自然人网上自行申报登记初次使用缴税查询纳税人有效身份证件原件复印件填写自然人缴税查询网上申报申请确认主管地税机关办税服务厅综合服务窗口受理人员申请办理缴税网上查询确认获取登录密码登录企业网报系统自然人登记模块进行登记进行获取密码,个人所得税
收取房屋租金需缴计算公司收取房屋租金涉及需要交纳增值税税率11%日后10%实行简易征收方式征收率5%增值税附加税城建税7%教育费附加3%房产税租金收入12%印花税租赁合同金额千分之一企业所得税租金计入企业收入计算利润税率25%问题描述清晰无法具体计算,综合
统一小规模纳税人标准若干增值税问题公告公告201818一般纳税人增值税税率调整前未开具增值税发票增值税应税销售行为需要补开增值税发票应当适用税率补开操作公告解读主要增值税纳税义务发生时间判定开票税率先后顺序依次30日前收到款项按原适用税率17%11%补开开票收到款项合同约定收款日期30日前按原适用税率17%11%补开开票合同约定收款日期30之后按新税率16%10%开具发票收到款项签订合同合同约定收款日期发货当天发货当天30日前按原适用税率17%11%补开开票发货当天30之后按新税率16%10%开具发票相关规定财政部全面推开营业税改征增值税试点通知财税201636第四十五增值税纳税义务扣缴义务发生时间纳税人发生应税行为收讫销售款项取得索取销售款项凭据当天开具发票开具发票当天收讫销售款项纳税人销售服务无形资产不动产过程完成收到款项取得索取销售款项凭据当天书面合同确定付款日期签订书面合同书面合同未确定付款日期服务无形资产转让完成当天不动产权属变更当天,增值税
租给单位是否租金协议租金车辆费用公司扣除租金私车公用一般情况税务局关注此类问题要求企业核定一个金额要求金额税务局开发票缴纳相关增值税所得税签订租金合同一定风险相应租金涉及增值税企业所得税合同涉及印花税贵司而言合同约定公司义务维修维护保养该车相应维修维护保养费租金费用所得税税前扣除,综合
科技资料进出口总公司销售进口图书享受免征国内销售环节增值税政策财政部中国科技资料进出口总公司销售进口图书享受免征国内销售环节增值税政策通知财税200469规定国务院批准2004日起中国科技资料进出口总公司科研单位大专院校进口用于科研教学图书文献报刊及其资料包括只读光盘缩微平片胶卷地球资源卫星照片科技教学声像制品免征国内销售环节增值税,增值税
企业国外客户签订销售合同货物广东厂商厂商货物一起打包出口款项合同国外公司结算报关单江苏江苏企业内销出口出口,综合
外地高管租房居住房租费是否并入工资薪金总额代扣代缴主席令48第二条规定下列各项个人所得应纳工资薪金所得个体工商户生产经营所得企事业单位承包经营承租经营所得劳务报酬所得稿酬所得特许权使用费所得利息股息红利所得财产租赁所得财产转让所得偶然所得十一国务院财政部门确定征税所得国务院修改实施条例决定600第八条第一项规定工资薪金所得任职受雇取得工资薪金奖金年终加薪劳动分红津贴补贴任职受雇所得公司外地高管租房居住支付房租费属于受雇所得并入工资薪金总额代扣代缴主席令201148第二条国务院令2011600国务院修改实施条例决定第八条,个人所得税
工商户业主从业人员缴纳保险住房公积金扣除个体工商户计税办法35规定个体工商户国务院主管部门省级人民政府规定范围标准业主从业人员缴纳基本基本医疗保险失业保险费生育保险费工伤保险住房公积金准予扣除个体工商户从业人员缴纳补充补充医疗保险超过从业人员工资总额5%标准部分据实扣除超过部分不得扣除个体工商户业主缴纳补充补充医疗保险地级市年度社会平均工资计算基数超过计算基数5%标准部分据实扣除超过部分不得扣除个体工商户国家有关规定特殊工种从业人员支付人身安全保险费财政部规定扣除商业保险费个体工商户业主从业人员支付商业保险费不得扣除35个体工商户计税办法,个人所得税
